Name,City,State,Enrollment,Type,Region,Adm_Rate,ACT_median,Cost,Net_Tuition,Avg_Fac_Salary,PercentFemale,PercentWhite,PercentBlack,PercentHispanic,PercentAsian,FourYearComp_Males,FourYearComp_Females,Debt_median,Salary10yr_median
Santa Clara University,Santa Clara,CA,5504,Private,Far West,0.4991,30,69155,32521,114300,0.54233871,0.652799988,0.0404,0.174300003,0.165300007,0.816216216,0.86416185,18248,72600
Sarah Lawrence College,Bronxville,NY,1369,Private,Mid East,0.5585,30,70266,27450,91638,0.727923628,0.753300018,0.101000004,0.118999996,0.061399999,0.655737705,0.647058824,13625,43000
Savannah College of Art and Design,Savannah,GA,11363,Private,South East,0.7027,24,55793,26656,82485,0.690795353,0.787699966,0.141899996,0.063800001,0.028099999,0.585483871,0.594642857,17166,36400
Savannah State University,Savannah,GA,3742,Public,South East,0.2918,24,16488,2843,53523,0.604786546,0.475299988,0.470900002,0.040999999,0.0178,0.164652568,0.278810409,15000,31300
School of the Art Institute of Chicago,Chicago,IL,2893,Private,Great Lakes,0.5855,25,63848,33923,95373,0.722158439,0.773700027,0.095799999,0.120699997,0.049499998,0.55033557,0.539473684,19500,33500
School of Visual Arts,New York,NY,3693,Private,Mid East,0.7,26,58397,36760,28476,0.663697105,0.751399994,0.097299995,0.126599998,0.071399999,0.687022901,0.681081081,22625,41800
Schreiner University,Kerrville,TX,1207,Private,South West,0.9122,21,37389,12622,56862,0.604135894,0.844700012,0.0354,0.242999992,0.0123,0.3375,0.545023697,14250,40200
Scripps College,Claremont,CA,1048,Private,Far West,0.2424,32,71060,36851,103302,0.945355191,0.733600006,0.047800002,0.164099998,0.092600002,NA,NA,12000,54100
Seattle Pacific University,Seattle,WA,2861,Private,Far West,0.9008,24,56185,21061,76824,0.695906433,0.824000015,0.028699999,0.071300001,0.060999999,0.511538462,0.58781362,19187,49100
Seattle University,Seattle,WA,4674,Private,Far West,0.7565,27,59495,26815,86274,0.650700935,0.754700012,0.049499998,0.070300002,0.098999996,0.70718232,0.74301676,18822,56500
Seton Hall University,South Orange,NJ,5919,Private,Mid East,0.7036,26,54967,23455,88263,0.541560645,0.725500031,0.139899998,0.120900002,0.058099999,0.61928934,0.67551963,19500,57200
Seton Hill University,Greensburg,PA,1671,Private,Mid East,0.7499,NA,47776,13807,67698,0.657324841,0.906100006,0.066500001,0.0176,0.0096,0.513333333,0.618374558,23250,40200
Shaw University,Raleigh,NC,1302,Private,South East,0.5236,NA,29395,14841,46098,0.564879565,0.484900017,0.4325,0.069299998,0.0195,0.12596401,0.212121212,12000,29200
Shawnee State University,Portsmouth,OH,2762,Public,Great Lakes,NA,NA,17331,6158,60948,0.530930346,0.944899979,0.031700001,0.008,0.0037,0.182776801,0.268015171,12250,34200
Shenandoah University,Winchester,VA,2022,Private,South East,0.7029,24,45577,18384,71199,0.608499096,0.803799973,0.1196,0.049299998,0.033299999,0.471264368,0.670807453,20500,45800
Shepherd University,Shepherdstown,WV,2817,Public,South East,0.8946,21,16744,5353,65205,0.600388601,0.901900024,0.060900002,0.021199999,0.0137,0.392523364,0.470054446,15000,39700
Shippensburg University of Pennsylvania,Shippensburg,PA,5343,Public,Mid East,0.8762,20,26706,8869,92025,0.527179157,0.905800018,0.057399998,0.0246,0.0142,0.45272525,0.542790152,18500,45000
Shorter University,Rome,GA,1211,Private,South East,0.5652,21,33682,10363,44946,0.546432063,0.669899979,0.269099998,0.050599999,0.0198,0.364444444,0.446153846,16168,43200
Siena College,Loudonville,NY,3135,Private,Mid East,0.8014,NA,53855,14670,77805,0.523941707,0.887099991,0.051999998,0.049000001,0.0252,0.653116531,0.717032967,23250,57100
Siena Heights University,Adrian,MI,2035,Private,Great Lakes,0.686,NA,37423,11079,55998,0.636706474,0.825500031,0.124899998,0.038499999,0.011799999,0.280653951,0.221789883,14344,42000
Simmons University,Boston,MA,1790,Private,New England,0.6972,27,57361,22807,73116,NA,0.849400024,0.059699998,0.053899999,0.041300001,NA,NA,22000,55800
Simpson College,Indianola,IA,1377,Private,Plains,0.8423,23,50095,14276,59562,0.552,0.949899979,0.014,0.026500001,0.0115,0.638095238,0.66122449,21500,47500
Simpson University,Redding,CA,667,Private,Far West,0.5,23,39946,15211,58167,0.70323741,0.822799988,0.024200001,0.121300001,0.037,0.582733813,0.661290323,16500,34500
Skidmore College,Saratoga Springs,NY,2598,Private,Mid East,0.2693,29,69450,34195,89082,0.630252101,0.820699997,0.074299998,0.084499998,0.042600002,0.886956522,0.837662338,19500,49700
Slippery Rock University of Pennsylvania,Slippery Rock,PA,7436,Public,Mid East,0.7317,22,23912,8186,86094,0.569721116,0.931500015,0.046900001,0.0109,0.0078,0.540851554,0.623306233,19500,41700
Smith College,Northampton,MA,2496,Private,New England,0.3095,NA,69563,24024,105048,NA,0.798000031,0.078200002,0.098900003,0.048299999,NA,NA,19000,46200
Soka University of America,Aliso Viejo,CA,428,Private,Far West,0.3896,28,47368,6047,106398,0.741935484,0.661500015,0.084899998,0.140600004,0.1375,NA,NA,17000,NA
Sonoma State University,Rohnert Park,CA,8642,Public,Far West,0.8965,21,24914,5615,91773,0.666872111,0.765100021,0.033800001,0.171200008,0.063600001,0.469820555,0.571976967,13750,49200
South Carolina State University,Orangeburg,SC,2415,Public,South East,0.5324,17,29695,9866,63459,0.490252708,0.495600014,0.467099991,0.029100001,0.0099,0.254285714,0.361930295,19874,29800
South Dakota School of Mines and Technology,Rapid City,SD,2177,Public,Plains,0.8332,27,23275,9975,83547,0.224619289,0.894199982,0.0103,0.0279,0.0081,0.375706215,0.375,18500,56500
South Dakota State University,Brookings,SD,9314,Public,Plains,0.9243,23,22609,8550,74295,0.555957495,0.935800018,0.0065,0.0183,0.0074,0.405201342,0.494751575,15000,44400
South University-Columbia,Columbia,SC,675,Private,South East,NA,NA,29119,13197,68346,0.762866865,0.652200012,0.285599995,0.066100001,0.0174,0.111770524,0.15137503,12667,33400
South University-Savannah Online,Savannah,GA,3555,Private,South East,NA,NA,28180,8361,NA,0.762866865,NA,NA,NA,NA,0.111770524,0.15137503,12667,33400
South University-Tampa,Tampa,FL,541,Private,South East,NA,NA,27020,11273,62577,0.762866865,NA,NA,NA,NA,0.111770524,0.15137503,12667,33400
South University-West Palm Beach,Royal Palm Beach,FL,554,Private,South East,NA,NA,27783,13137,57735,0.762866865,0.652200012,0.285599995,0.066100001,0.0174,0.111770524,0.15137503,12667,33400
Southeast Missouri State University,Cape Girardeau,MO,8379,Public,Plains,0.8293,23,19261,5876,63594,0.595410005,0.869499969,0.103400002,0.0145,0.0073,0.326867119,0.40250184,14000,37000
Southeastern Baptist Theological Seminary,Wake Forest,NC,520,Private,South East,0.9014,NA,NA,7398,55143,NA,NA,NA,NA,NA,NA,NA,NA,NA
Southeastern Louisiana University,Hammond,LA,10994,Public,South East,0.8963,22,19673,6384,61686,0.639431616,0.721900024,0.246399994,0.025999999,0.0102,0.295218295,0.348097318,11000,37200
Southeastern Oklahoma State University,Durant,OK,2960,Public,South West,0.7539,21,15839,7040,61335,0.57716263,0.788399963,0.047199998,0.044400001,0.0056,0.356164384,0.325,10250,35800
Southeastern University,Lakeland,FL,5570,Private,South East,0.4807,21,35800,10676,72945,0.558713538,0.819400024,0.111599998,0.087700005,0.018200001,0.268518519,0.335600907,11250,34800
Southern Adventist University,Collegedale,TN,2418,Private,South East,NA,NA,33683,14787,43038,0.592864638,0.797900009,0.123199997,0.088000002,0.0205,0.34351145,0.447058824,20000,38500
Southern Arkansas University Main Campus,Magnolia,AR,3203,Public,South East,0.6878,22,22116,4716,61749,0.561941964,0.674800034,0.2875,0.035599999,0.0062,0.313609467,0.443965517,11000,35700
Southern Connecticut State University,New Haven,CT,7890,Public,New England,0.6623,21,23211,9814,79632,0.630537975,0.801800003,0.111199999,0.089399996,0.0247,0.395701643,0.466070097,16000,45300
Southern Illinois University-Carbondale,Carbondale,IL,9447,Public,Great Lakes,0.7185,23,27945,9401,68868,0.489628925,0.785999985,0.149200001,0.060100002,0.0199,0.406599255,0.441769317,16000,42900
Southern Illinois University-Edwardsville,Edwardsville,IL,10786,Public,Great Lakes,0.8744,24,23065,8683,72207,0.579223929,0.863099976,0.103699999,0.023499999,0.0102,0.408179631,0.462339253,14286,43000
Southern Methodist University,Dallas,TX,6448,Private,South West,0.5123,31,71875,29065,115461,0.509536785,0.760800018,0.097299995,0.161700001,0.0479,0.647058824,0.754098361,17125,60700
Southern Nazarene University,Bethany,OK,1563,Private,South West,NA,NA,36888,12701,48861,0.549634274,0.792300034,0.082399998,0.080200005,0.0228,0.41509434,0.571428571,18750,47600
Southern New Hampshire University,Manchester,NH,80170,Private,New England,0.7282,NA,49092,10259,72522,0.67667104,0.924100037,0.026099999,0.033399999,0.0185,0.287430413,0.278988183,7916,45400
Southern Oregon University,Ashland,OR,4048,Public,Far West,0.7647,22,15810,6570,78012,0.619348055,0.879000015,0.0105,0.068699999,0.026900001,0.33125,0.319587629,14499,39000
Southern University and A & M College,Baton Rouge,LA,5612,Public,South East,0.3724,19,23377,6153,64341,0.636760125,0.456800003,0.490499992,0.044099998,0.0176,0.1875,0.276129032,18750,34700
Southern University at New Orleans,New Orleans,LA,1726,Public,South East,0.3009,17,12702,4813,53010,0.725471698,0.351100006,0.587400017,0.049000001,0.025699999,0.218390805,0.286956522,20210,28600
Southern Utah University,Cedar City,UT,7293,Public,Rocky Mountains,0.7918,24,19636,6714,61290,0.552471483,0.908099976,0.0082,0.0625,0.0114,0.353693182,0.387365912,7364,39800
Southern Virginia University,Buena Vista,VA,961,Private,South East,0.6925,23,26624,11839,60093,0.511627907,0.847399979,0.0673,0.0723,0.0248,0.2,0.269565217,9500,36000
Southern Wesleyan University,Central,SC,1179,Private,South East,0.5364,21,35493,12219,49140,0.631367292,0.739599991,0.224200001,0.0252,0.0111,0.379562044,0.324427481,17891,39200
Southwest Baptist University,Bolivar,MO,2126,Private,Plains,0.704,22,33935,10878,52209,0.652011923,0.925199966,0.0305,0.027,0.0091,0.353135314,0.470842333,14750,33700
Southwest Minnesota State University,Marshall,MN,2022,Public,Plains,0.6034,20,20269,3895,83781,0.597701149,0.930699997,0.019,0.033699999,0.0148,0.315018315,0.442477876,13775,37600
Southwestern Adventist University,Keene,TX,755,Private,South West,0.5533,20,31071,13900,45252,0.569651741,0.736100006,0.111599998,0.204899998,0.031600001,0.320987654,0.401408451,19500,41500
Southwestern Assemblies of God University,Waxahachie,TX,1651,Private,South West,0.9069,20,34240,12798,45171,0.497391304,0.766900024,0.105200005,0.172900009,0.019299999,0.28113879,0.310483871,15000,35700
Southwestern Christian University,Bethany,OK,556,Private,South West,0.8014,19,21623,10034,42309,0.504385965,0.748600006,0.106700001,0.073200002,0.0201,0.2,0.243243243,12000,29300
Southwestern College,Winfield,KS,1314,Private,Plains,0.5553,21,42702,12550,52713,0.462643678,0.834800034,0.068800001,0.0721,0.0224,0.45412844,0.457264957,12500,46400
Southwestern Oklahoma State University,Weatherford,OK,4242,Public,South West,0.9186,21,19322,5672,62748,0.601328904,0.827399979,0.045999999,0.070999999,0.0098,0.322869955,0.368501529,9692,39300
Southwestern University,Georgetown,TX,1430,Private,South West,0.4502,26,54285,16828,74466,0.573705179,0.796500015,0.069299998,0.206399994,0.033699999,0.688073394,0.718562874,21500,54000
Spalding University,Louisville,KY,955,Private,South East,0.9595,21,34596,17049,66537,0.740963855,0.784899979,0.180400009,0.0174,0.0117,0.4,0.467857143,17750,45100
Spelman College,Atlanta,GA,2166,Private,South East,0.3934,24,51537,17303,75411,NA,0.470200005,0.418400002,0.095299997,0.037,NA,NA,23250,47000
Spring Arbor University,Spring Arbor,MI,1671,Private,Great Lakes,0.7093,23,39277,11667,49914,0.671554252,0.879000015,0.0775,0.029300001,0.0099,0.392857143,0.32078853,23900,41000
Spring Hill College,Mobile,AL,1252,Private,South East,0.6577,23,51969,12357,60048,0.645259939,0.726600037,0.225400009,0.0475,0.0176,NA,NA,19500,45100
Springfield College,Springfield,MA,2103,Private,New England,0.6317,25,51604,17210,72117,0.598324022,0.730800018,0.156800003,0.1125,0.0275,0.549872123,0.620384047,22000,45100
Springfield College-Regional Online and Continuing Education,Springfield,MA,643,Private,New England,NA,NA,NA,10855,67770,0.598324022,NA,NA,NA,NA,0.549872123,0.620384047,22000,45100
St Bonaventure University,Saint Bonaventure,NY,1730,Private,Mid East,0.7284,25,47137,14076,57897,0.521865889,0.885999985,0.060999999,0.040700002,0.0172,0.545023697,0.689655172,23250,47700
St Catherine University,Saint Paul,MN,3238,Private,Plains,0.7325,22,48123,17987,65097,0.95110316,0.850299988,0.056999998,0.038699999,0.043499999,0.314285714,0.490566038,21000,49200
St Francis College,Brooklyn Heights,NY,2315,Private,Mid East,0.7664,NA,31950,15976,80685,0.64442326,0.476100006,0.296700001,0.195400009,0.083800001,0.40397351,0.504545455,17750,45700
St John's University-New York,Queens,NY,11907,Private,Mid East,0.7306,26,52721,20529,112905,0.590446785,0.603300018,0.184500008,0.172700005,0.0925,0.532123961,0.565306122,19000,55200
St Lawrence University,Canton,NY,2406,Private,Mid East,0.4607,29,68281,23712,85536,0.595854922,0.899000015,0.040599999,0.043600001,0.019299999,0.687150838,0.79638009,23250,50100
St Olaf College,Northfield,MN,3022,Private,Plains,0.4991,29,58330,20956,78534,0.542669584,0.896600037,0.0329,0.039100001,0.029400001,0.791855204,0.868327402,20000,50400
St. Andrews University,Laurinburg,NC,634,Private,South East,0.4068,20,43770,11124,48321,0.34619883,0.756999969,0.166299992,0.0546,0.0202,0.252631579,0.394444444,9500,37200
St. John's College,Annapolis,MD,474,Private,Mid East,0.5761,29,65163,14452,87291,0.409937888,0.813799973,0.088599997,0.076399999,0.0351,0.682926829,0.645833333,22625,36900
St. Joseph's College-Long Island,Patchogue,NY,3120,Private,Mid East,0.7667,23,33084,18290,81621,NA,0.779700012,0.112299995,0.115900002,0.036400001,NA,NA,15000,NA
St. Joseph's College-New York,Brooklyn,NY,937,Private,Mid East,0.6977,23,33330,18186,80262,0.686489058,0.779700012,0.112299995,0.115900002,0.036400001,0.574534161,0.683168317,15000,50400
St. Mary's College of Maryland,St. Mary's City,MD,1538,Public,Mid East,0.8006,26,29220,10487,66618,0.597096189,0.756600037,0.164599991,0.044499998,0.038699999,0.75,0.765027322,17750,52200
St. Mary's University,San Antonio,TX,2356,Private,South West,0.7497,24,40192,16395,93870,0.569016882,0.726399994,0.056999998,0.544199982,0.0177,0.477911647,0.555858311,19500,46600
St. Thomas Aquinas College,Sparkill,NY,1180,Private,Mid East,0.76,22,44736,25852,81000,0.518726592,0.753700027,0.099300003,0.142299995,0.058699999,0.510344828,0.5875,18741,46900
St. Thomas University,Miami Gardens,FL,986,Private,South East,0.515,19,41512,14647,91431,0.542574257,0.640699997,0.252800007,0.396100006,0.0195,0.417808219,0.481481481,13005,49400
Stanford University,Stanford,CA,7083,Private,Far West,0.0436,34,69109,24872,182511,0.494019139,0.696900024,0.080799999,0.161299992,0.099300003,0.846938776,0.872427984,10000,94000
State University of New York at New Paltz,New Paltz,NY,6586,Public,Mid East,0.4135,27,24842,5898,65538,0.635443987,0.800100021,0.094899998,0.109099998,0.0327,0.600767754,0.693028096,15508,45000
Stephen F Austin State University,Nacogdoches,TX,10474,Public,South West,0.6765,21,20823,7420,69444,0.656447785,0.734199982,0.150200005,0.150500002,0.024400001,0.376784015,0.480107527,17000,41900
Stephens College,Columbia,MO,548,Private,Plains,0.5886,23,44995,13930,61173,NA,0.842900009,0.093800001,0.0479,0.020799999,NA,NA,18500,33900
Sterling College,Sterling,KS,568,Private,Plains,0.4052,20,36070,10939,39447,0.373333333,0.836800003,0.072399998,0.095799999,0.016,0.376068376,0.5,12450,35700
Stetson University,DeLand,FL,3124,Private,South East,0.6842,NA,59208,19036,90477,0.615781711,0.840899963,0.093500004,0.093199997,0.0187,0.561728395,0.59697733,19000,43200
Stevens Institute of Technology,Hoboken,NJ,3420,Private,Mid East,0.4142,32,66642,25617,119322,0.284735812,0.780699997,0.084899998,0.111999998,0.065599999,0.789634146,0.801324503,24000,89200
Stevenson University,Stevenson,MD,3087,Private,Mid East,0.7316,22,50032,16453,74250,0.66090584,0.747300034,0.200200005,0.0221,0.026700001,0.460227273,0.589895988,22000,49600
Stillman College,Tuscaloosa,AL,689,Private,South East,0.3859,NA,21314,7563,45846,0.461005199,0.4575,0.490499992,0.044400001,0.014400001,0.161290323,0.377622378,12250,28200
Stockton University,Galloway,NJ,8569,Public,Mid East,0.8437,22,28331,8880,85302,0.613031915,0.8225,0.096899996,0.073000002,0.030699999,0.664169788,0.74643157,18500,47500
Stonehill College,Easton,MA,2527,Private,New England,0.6957,NA,58424,19674,85797,0.608608609,0.893700027,0.038299999,0.048400002,0.023599999,0.734693878,0.794344473,24000,60800
Stony Brook University,Stony Brook,NY,17407,Public,Mid East,0.4198,29,24718,10509,108522,0.510155721,0.686900024,0.130299997,0.151199999,0.082700005,0.601330913,0.700838169,15938,57600
Strayer University-Alabama,Birmingham,AL,957,Private,South East,NA,NA,27879,12912,66321,0.750834485,NA,NA,NA,NA,0.104018913,0.085861713,12667,45900
Strayer University-District of Columbia,Washington,DC,718,Private,Mid East,NA,NA,NA,12774,73620,0.750834485,0.596699982,0.321500015,0.058800001,0.030799999,0.104018913,0.085861713,12667,45900
Strayer University-Florida,Tampa,FL,1699,Private,South East,NA,NA,NA,13580,61965,0.750834485,NA,NA,NA,NA,0.104018913,0.085861713,12667,45900
Strayer University-Georgia,Atlanta,GA,6428,Private,South East,NA,NA,27879,12298,59148,0.750834485,NA,NA,NA,NA,0.104018913,0.085861713,12667,45900
Strayer University-Global Region,Washington,DC,6658,Private,Mid East,NA,NA,27879,12391,55728,0.750834485,NA,NA,NA,NA,0.104018913,0.085861713,12667,45900
Strayer University-Maryland,Suitland,MD,2557,Private,Mid East,NA,NA,27879,13711,63711,0.750834485,NA,NA,NA,NA,0.104018913,0.085861713,12667,45900
Strayer University-Mississippi,Jackson,MS,442,Private,South East,NA,NA,NA,11708,66402,0.750834485,NA,NA,NA,NA,0.104018913,0.085861713,12667,45900
Strayer University-New Jersey,Cherry Hill,NJ,849,Private,Mid East,NA,NA,27879,13080,70191,0.750834485,NA,NA,NA,NA,0.104018913,0.085861713,12667,45900
